3ULIA	CDK2_HUMAN	DFGin	BLBtrans	1N3	299	Type1
3TIZA	CDK2_HUMAN	DFGin	BLBminus	3TI	299	Type1
3TIYA	CDK2_HUMAN	DFGin	BLAminus	TIY	311	Type1
3TI1A	CDK2_HUMAN	DFGin	BLBminus	B49	299	Type1
3S2PA	CDK2_HUMAN	DFGin	BLBtrans	PMU	500	Type1
4RJ3A	CDK2_HUMAN	DFGin	BLBtrans	3QS	302	Type1
1R78A	CDK2_HUMAN	DFGin	BLBplus	FMD	299	Type1
2R64A	CDK2_HUMAN	DFGin	BLBtrans	740	500	Type1
1PYEA	CDK2_HUMAN	DFGin	None	PM1	700	Type1
1PXPA	CDK2_HUMAN	DFGin	BLBtrans	CK8	500	Type1
1PXOA	CDK2_HUMAN	None	None	CK7	500	Type1
1PXNA	CDK2_HUMAN	DFGin	BLBtrans	CK6	500	Type1
1PXMA	CDK2_HUMAN	DFGin	BLBtrans	CK5	500	Type1
1PXLA	CDK2_HUMAN	DFGin	BLBtrans	CK4	500	Type1
1PXKA	CDK2_HUMAN	DFGin	BLBtrans	CK3	500	Type1
1PXJA	CDK2_HUMAN	DFGin	BLBtrans	CK2	500	Type1
1PXIA	CDK2_HUMAN	DFGin	BLBtrans	CK1	500	Type1
1PF8A	CDK2_HUMAN	DFGin	BLBminus	SU9	500	Type1
1P2AA	CDK2_HUMAN	DFGin	BLBminus	5BN	301	Type1
3NS9A	CDK2_HUMAN	DFGin	BLBtrans	NS9	0	Type1
4LYNA	CDK2_HUMAN	DFGin	BLBtrans	1YG	301	Type1
3LFSA	CDK2_HUMAN	DFGin	BLBtrans	A07	299	Type1
3LFQA	CDK2_HUMAN	DFGin	BLBtrans	A28	299	Type1
3LFNA	CDK2_HUMAN	DFGin	BLBtrans	A27	299	Type1
3LE6A	CDK2_HUMAN	DFGin	BLBtrans	2BZ	299	Type1
1KE9A	CDK2_HUMAN	DFGin	BLBplus	LS5	299	Type1
1KE8A	CDK2_HUMAN	DFGin	BLBplus	LS4	299	Type1
1KE7A	CDK2_HUMAN	DFGin	BLBplus	LS3	299	Type1
1KE6A	CDK2_HUMAN	DFGin	BLBplus	LS2	299	Type1
1KE5A	CDK2_HUMAN	DFGin	BLBplus	LS1	299	Type1
4KD1A	CDK2_HUMAN	None	None	1QK	302	Type1
1JVPP	CDK2_HUMAN	DFGin	BLBplus	LIG	301	Type1
1JSVA	CDK2_HUMAN	DFGin	BLBtrans	U55	400	Type1
1JSTC	CDK2_HUMAN	DFGin	BLAminus	ATP	300	Type1
1JSTA	CDK2_HUMAN	DFGin	BLAminus	ATP	300	Type1
5JQ8A	CDK2_HUMAN	DFGin	BLBtrans	I73	301	Type1
5JQ5A	CDK2_HUMAN	None	None	I74	302	Type1
2J9MA	CDK2_HUMAN	DFGin	BLBminus	PY8	299	Type1
4II5C	CDK2_HUMAN	DFGin	BLAminus	ADP	301	Type1
4II5A	CDK2_HUMAN	DFGin	BLAminus	ADP	301	Type1
5IEYA	CDK2_HUMAN	DFGin	BLBtrans	6AE	1001	Type1
5IEXA	CDK2_HUMAN	None	None	6AF	1001	Type1
5IEVA	CDK2_HUMAN	DFGin	BLBplus	R0N	1001	Type1
2I40C	CDK2_HUMAN	DFGin	BLAminus	BLZ	401	Type1
2I40A	CDK2_HUMAN	DFGin	BLAminus	BLZ	301	Type1
1HCKA	CDK2_HUMAN	DFGin	BLBtrans	ATP	400	Type1
1H0WA	CDK2_HUMAN	DFGin	BLBtrans	207	1299	Type1
1H0VA	CDK2_HUMAN	DFGin	BLBtrans	UN4	1299	Type1
1H01A	CDK2_HUMAN	DFGin	BLBtrans	FAL	301	Type1
1H01A	CDK2_HUMAN	DFGin	BLBtrans	FBL	302	Type1
1GIHA	CDK2_HUMAN	DFGin	BLBplus	1PU	501	Type1
1G5SA	CDK2_HUMAN	DFGin	BLBminus	I17	400	Type1
3FZ1A	CDK2_HUMAN	DFGin	BLBtrans	B98	299	Type1
4FX3C	CDK2_HUMAN	DFGin	BLAminus	60K	301	Type1
4FX3A	CDK2_HUMAN	DFGin	BLAminus	60K	301	Type1
2FVDA	CDK2_HUMAN	DFGin	BLBminus	LIA	299	Type1
1FVVC	CDK2_HUMAN	DFGin	BLAminus	107	601	Type1
1FVVA	CDK2_HUMAN	DFGin	BLAminus	107	501	Type1
1FVTA	CDK2_HUMAN	DFGin	BLBplus	106	299	Type1
1FQ1B	CDK2_HUMAN	DFGin	BLAminus	ATP	381	Type1
5FP6A	CDK2_HUMAN	DFGin	BLBminus	MFZ	1295	Type1
5FP6A	CDK2_HUMAN	DFGin	BLBminus	MFZ	1296	Allosteric
5FP5A	CDK2_HUMAN	DFGin	BLBminus	1Y6	1297	Type1
5FP5A	CDK2_HUMAN	DFGin	BLBminus	1Y6	1298	Allosteric
1FINC	CDK2_HUMAN	DFGin	BLAminus	ATP	299	Type1
1FINA	CDK2_HUMAN	DFGin	BLAminus	ATP	299	Type1
3F5XC	CDK2_HUMAN	DFGin	BLAminus	EZV	300	Type1.5_Back
3F5XA	CDK2_HUMAN	DFGin	BLAminus	EZV	300	Type1.5_Back
2EXMA	CDK2_HUMAN	DFGin	BLBtrans	ZIP	400	Type1
3EOCC	CDK2_HUMAN	DFGin	BLAminus	T2A	501	Type1
3EOCA	CDK2_HUMAN	DFGin	BLAminus	T2A	501	Type1
3EJ1C	CDK2_HUMAN	DFGin	BLAminus	5BP	299	Type1
3EJ1A	CDK2_HUMAN	DFGin	BLAminus	5BP	299	Type1
3EIDA	CDK2_HUMAN	DFGin	BLAminus	PO5	299	Type1
2DUVA	CDK2_HUMAN	DFGin	BLBtrans	371	501	Type1
1DM2A	CDK2_HUMAN	DFGin	BLBminus	HMD	400	Type1
1DI8A	CDK2_HUMAN	DFGin	BLBplus	DTQ	500	Type1
5D1JA	CDK2_HUMAN	DFGin	None	56H	4000	Type1
4D1ZA	CDK2_HUMAN	DFGin	BLBminus	WG8	1296	Type1
4D1ZA	CDK2_HUMAN	DFGin	BLBminus	WG8	1297	Allosteric
4D1XA	CDK2_HUMAN	None	None	ESJ	1299	Type1
2CLXA	CDK2_HUMAN	DFGin	BLBtrans	F18	1299	Type1
1CKPA	CDK2_HUMAN	DFGin	BLBtrans	PVB	299	Type1
2CJMC	CDK2_HUMAN	DFGin	BLAminus	ATP	1298	Type1
2CJMA	CDK2_HUMAN	DFGin	BLAminus	ATP	1294	Type1
2C6TC	CDK2_HUMAN	DFGin	BLAminus	DT5	1297	Type1
2C6TA	CDK2_HUMAN	DFGin	BLAminus	DT5	1297	Type1
2C6OA	CDK2_HUMAN	None	None	4SP	1297	Type1
2C6MA	CDK2_HUMAN	DFGin	BLBtrans	DT5	1297	Type1
2C6LA	CDK2_HUMAN	DFGin	BLBtrans	DT4	1299	Type1
2C6KA	CDK2_HUMAN	DFGin	BLBtrans	DT2	1299	Type1
2C6IA	CDK2_HUMAN	DFGin	BLBtrans	DT1	1299	Type1
2C69A	CDK2_HUMAN	DFGin	BLBtrans	CT8	1299	Type1
2C68A	CDK2_HUMAN	DFGin	BLBtrans	CT6	1297	Type1
2C5YA	CDK2_HUMAN	DFGin	BLBminus	MTW	1298	Type1
2C5XC	CDK2_HUMAN	DFGin	BLAminus	MTW	1297	Type1
2C5XA	CDK2_HUMAN	DFGin	BLAminus	MTW	1297	Type1
2C5VC	CDK2_HUMAN	DFGin	BLAminus	CK4	1297	Type1
2C5VA	CDK2_HUMAN	DFGin	BLAminus	CK4	1297	Type1
2C5OC	CDK2_HUMAN	DFGin	BLAminus	CK2	1298	Type1
2C5OA	CDK2_HUMAN	DFGin	BLAminus	CK2	1297	Type1
2C5NC	CDK2_HUMAN	DFGin	BLAminus	CK8	1298	Type1
2C5NA	CDK2_HUMAN	DFGin	BLAminus	CK8	1297	Type1
2BTSA	CDK2_HUMAN	DFGin	BLBminus	U32	1299	Type1
2BTRA	CDK2_HUMAN	DFGin	BLBtrans	U73	300	Type1
2BHHA	CDK2_HUMAN	DFGin	BLBminus	RYU	1299	Type1
2BHEA	CDK2_HUMAN	DFGin	BLBminus	BRY	1299	Type1
4BGHA	CDK2_HUMAN	DFGin	BLBplus	3I6	1001	Type1
2B55A	CDK2_HUMAN	DFGin	BLBminus	D31	299	Type1
2B54A	CDK2_HUMAN	DFGin	BLBtrans	D05	300	Type1
2B53A	CDK2_HUMAN	DFGin	BLBtrans	D23	299	Type1
2B52A	CDK2_HUMAN	DFGin	BLBminus	D42	299	Type1
1AQ1A	CDK2_HUMAN	DFGin	BLBplus	STU	299	Type1
5ANKA	CDK2_HUMAN	DFGin	BLBtrans	RJI	1299	Type1
5ANJA	CDK2_HUMAN	DFGin	BLBtrans	ZXC	1299	Type1
5ANIA	CDK2_HUMAN	DFGin	BLBtrans	ES4	1299	Type1
5ANGA	CDK2_HUMAN	DFGin	BLBminus	WY3	1299	Type1
5ANEA	CDK2_HUMAN	DFGin	BLBtrans	SZL	1299	Type1
5ANDA	CDK2_HUMAN	DFGin	BLBtrans	5JE	1295	Type1
2A4LA	CDK2_HUMAN	DFGin	BLBtrans	RRC	300	Type1
2A0CX	CDK2_HUMAN	DFGin	BLBtrans	CK9	500	Type1
1W8CA	CDK2_HUMAN	DFGin	BLBtrans	N69	1301	Type1
2W17A	CDK2_HUMAN	DFGin	BLBminus	I19	1300	Type1
2W06A	CDK2_HUMAN	DFGin	BLBtrans	FRV	1300	Type1
2VV9A	CDK2_HUMAN	DFGin	BLBminus	IM9	1300	Type1
1V1KA	CDK2_HUMAN	DFGin	BLBtrans	3FP	299	Type1
1URWA	CDK2_HUMAN	DFGin	BLBtrans	I1P	1300	Type1
3SW7A	CDK2_HUMAN	DFGin	BLBminus	19K	299	Type1
3SW4A	CDK2_HUMAN	None	None	18K	299	Type1
2R3RA	CDK2_HUMAN	None	None	6SC	501	Type1
2R3QA	CDK2_HUMAN	DFGin	BLBtrans	5SC	501	Type1
2R3PA	CDK2_HUMAN	DFGin	BLBtrans	3SC	501	Type1
2R3OA	CDK2_HUMAN	DFGin	BLBtrans	2SC	501	Type1
2R3NA	CDK2_HUMAN	DFGin	BLBminus	SCZ	501	Type1
2R3MA	CDK2_HUMAN	DFGin	BLBtrans	SCX	501	Type1
2R3LA	CDK2_HUMAN	None	None	SCW	501	Type1
2R3KA	CDK2_HUMAN	DFGin	BLBtrans	SCQ	501	Type1
2R3JA	CDK2_HUMAN	DFGin	BLBtrans	SCJ	501	Type1
2R3IA	CDK2_HUMAN	DFGin	BLBtrans	SCF	501	Type1
2R3HA	CDK2_HUMAN	DFGin	BLBtrans	SCE	501	Type1
2R3GA	CDK2_HUMAN	DFGin	BLBtrans	SC9	501	Type1
2R3FA	CDK2_HUMAN	DFGin	BLBtrans	SC8	501	Type1
1OIRA	CDK2_HUMAN	DFGin	BLBtrans	HDY	1298	Type1
1OIQA	CDK2_HUMAN	DFGin	BLBtrans	HDU	1299	Type1
4NJ3A	CDK2_HUMAN	DFGin	BLAminus	2KD	301	Type1
3IGGA	CDK2_HUMAN	None	None	EFQ	999	Type1
3IG7A	CDK2_HUMAN	DFGin	BLBtrans	EFP	999	Type1
1H08A	CDK2_HUMAN	DFGin	BLBtrans	BYP	299	Type1
1H08A	CDK2_HUMAN	DFGin	BLBtrans	BWP	300	Type1
1H07A	CDK2_HUMAN	DFGin	BLBtrans	MFP	301	Type1
1H07A	CDK2_HUMAN	DFGin	BLBtrans	MFQ	302	Type1
1H00A	CDK2_HUMAN	DFGin	BLBtrans	FAP	1300	Type1
1H00A	CDK2_HUMAN	DFGin	BLBtrans	FCP	1400	Type1
1GZ8A	CDK2_HUMAN	DFGin	BLBtrans	MBP	1300	Type1
4FKWA	CDK2_HUMAN	DFGin	BLBplus	62K	301	Type1
4FKVA	CDK2_HUMAN	DFGin	BLBtrans	61K	301	Type1
4FKUA	CDK2_HUMAN	DFGin	BLBplus	60K	301	Allosteric
4FKUA	CDK2_HUMAN	DFGin	BLBplus	60K	303	Type1
4FKTA	CDK2_HUMAN	DFGin	BLBtrans	48K	301	Type1
4FKSA	CDK2_HUMAN	DFGin	BLBtrans	46K	301	Type1
4FKRA	CDK2_HUMAN	None	None	45K	301	Type1
4FKQA	CDK2_HUMAN	None	None	42K	301	Type1
4FKPA	CDK2_HUMAN	DFGin	BLBtrans	LS5	301	Type1
4FKOA	CDK2_HUMAN	DFGin	BLBminus	20K	301	Type1
4FKLA	CDK2_HUMAN	DFGin	BLBtrans	CK2	300	Type1
4FKJA	CDK2_HUMAN	DFGin	BLBtrans	11K	301	Type1
4FKIA	CDK2_HUMAN	DFGin	BLBtrans	09K	301	Type1
4FKGA	CDK2_HUMAN	DFGin	BLBtrans	4CK	300	Type1
4EK8A	CDK2_HUMAN	DFGin	BLBtrans	16K	301	Type1
4EK6A	CDK2_HUMAN	DFGin	BLBtrans	10K	301	Type1
4EK5A	CDK2_HUMAN	DFGin	BLBtrans	03K	300	Type1
4EK4A	CDK2_HUMAN	DFGin	BLBtrans	1CK	301	Type1
1E1XA	CDK2_HUMAN	DFGin	BLBtrans	NW1	401	Type1
1E1VA	CDK2_HUMAN	DFGin	BLBtrans	CMG	401	Type1
4BZDA	CDK2_HUMAN	DFGin	BLBminus	D6I	1300	Type1
1B39A	CDK2_HUMAN	DFGin	BLBtrans	ATP	381	Type1
1B38A	CDK2_HUMAN	DFGin	BLBtrans	ATP	381	Type1
4ACMA	CDK2_HUMAN	DFGin	BLBtrans	7YG	1302	Type1
5A14A	CDK2_HUMAN	DFGout	None	LQ5	1297	Type2
5A14A	CDK2_HUMAN	DFGout	None	LQ5	1298	Allosteric
4EOSC	CDK2_HUMAN	DFGin	BLAminus	1RO	301	Type1
4EOSA	CDK2_HUMAN	DFGin	BLAminus	1RO	301	Type1
2DQ7X	FYN_HUMAN	DFGin	BLAminus	STU	902	Type1
5UPKB	PAK4_HUMAN	DFGin	BLAminus	ANP	600	Type1
4JDIA	PAK4_HUMAN	DFGin	BLAminus	ANP	1000	Type1
4FIGB	PAK4_HUMAN	DFGin	None	ANP	602	Type1
4FIGA	PAK4_HUMAN	DFGin	BLAminus	ANP	1001	Type1
4FIFB	PAK4_HUMAN	DFGin	BLAminus	ANP	1000	Type1
4FIFA	PAK4_HUMAN	DFGin	BLAminus	ANP	1000	Type1
4EOQC	CDK2_HUMAN	DFGin	BLAminus	ATP	301	Type1
4EOQA	CDK2_HUMAN	DFGin	BLAminus	ATP	301	Type1
4BCQC	CDK2_HUMAN	DFGin	BLAminus	TJF	1295	Type1
4BCQA	CDK2_HUMAN	DFGin	BLAminus	TJF	1296	Type1
4BCMC	CDK2_HUMAN	DFGin	BLAminus	T7Z	1295	Type1
4BCMA	CDK2_HUMAN	DFGin	BLAminus	T7Z	1297	Type1
3GGFB	STK26_HUMAN	DFGin	None	GVD	304	Type1
3GGFA	STK26_HUMAN	DFGin	None	GVD	305	Type1
2XIKA	STK25_HUMAN	DFGin	BLAminus	J60	1294	Type1
2I0EB	KPCB_HUMAN	DFGin	BLAminus	PDS	902	Type1
2I0EA	KPCB_HUMAN	DFGin	BLAminus	PDS	901	Type1
4MXOB	SRC_HUMAN	DFGin	BLAminus	DB8	601	Type1
4MXOA	SRC_HUMAN	DFGin	BLAminus	DB8	601	Type1
6ATEA	SRC_HUMAN	None	None	6H3	601	Type1
4CFVC	CDK2_HUMAN	DFGin	BLAminus	75X	1297	Type1
4CFVA	CDK2_HUMAN	DFGin	BLAminus	75X	1299	Type1
4CFUC	CDK2_HUMAN	DFGin	BLAminus	2WC	1297	Type1
4CFUA	CDK2_HUMAN	DFGin	BLAminus	2WC	1299	Type1
2H8HA	SRC_HUMAN	DFGin	BLBplus	H8H	534	Type1
4E93A	FES_HUMAN	DFGin	BLAminus	GUI	901	Type1
3CD3A	FES_HUMAN	DFGin	BLAminus	STU	901	Type1
3CD3A	FES_HUMAN	DFGin	BLAminus	STU	902	Allosteric
3CD3A	FES_HUMAN	DFGin	BLAminus	STU	903	Allosteric
3CBLA	FES_HUMAN	DFGin	BLAminus	STU	901	Type1
3CBLA	FES_HUMAN	DFGin	BLAminus	STU	902	Allosteric
3CBLA	FES_HUMAN	DFGin	BLAminus	STU	903	Allosteric
3BKBA	FES_HUMAN	DFGin	BLAminus	STU	826	Type1
6Q4GA	CDK2_HUMAN	None	None	HJK	301	Type1
6E6EH	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1
6E6EG	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1.5_Back
6E6EF	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1
6E6EE	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1.5_Back
6E6ED	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1
6E6EC	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1
6E6EB	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1.5_Back
6E6EA	SRC_HUMAN	DFGin	BLAminus	HVY	601	Type1
2BDJA	SRC_HUMAN	DFGin	BLAminus	HET	800	Type1
2BDFB	SRC_HUMAN	DFGin	BLAminus	24A	700	Type1
2BDFA	SRC_HUMAN	DFGin	BLAminus	24A	600	Type1
2J90B	DAPK3_HUMAN	DFGin	BLAminus	IZA	300	Type1
2J90A	DAPK3_HUMAN	DFGin	BLAminus	IZA	300	Type1
3SQQA	CDK2_HUMAN	DFGin	BLBminus	99Z	456	Type1
3S1HA	CDK2_HUMAN	DFGin	BLBminus	56Z	479	Type1
3S0OA	CDK2_HUMAN	DFGin	None	50Z	446	Type1
3S00A	CDK2_HUMAN	None	None	Z60	461	Type1
3RZBA	CDK2_HUMAN	DFGin	BLAminus	02Z	458	Type1
3RPYA	CDK2_HUMAN	DFGin	BLBminus	27Z	470	Type1
3RPVA	CDK2_HUMAN	DFGin	BLBminus	26Z	495	Type1
3RPRA	CDK2_HUMAN	None	None	25Z	529	Type1
3RPOA	CDK2_HUMAN	None	None	24Z	778	Type1
3ROYA	CDK2_HUMAN	None	None	22Z	781	Type1
3RNIA	CDK2_HUMAN	DFGin	BLBminus	21Z	424	Type1
3RMFA	CDK2_HUMAN	DFGin	BLBminus	20Z	496	Type1
3RM7A	CDK2_HUMAN	None	None	19Z	654	Type1
3RM6A	CDK2_HUMAN	DFGin	None	18Z	478	Type1
3RKBA	CDK2_HUMAN	DFGin	None	12Z	457	Type1
3RK9A	CDK2_HUMAN	DFGin	BLBminus	09Z	483	Type1
3RK7A	CDK2_HUMAN	DFGin	None	08Z	467	Type1
3RK5A	CDK2_HUMAN	DFGin	None	07Z	436	Type1
3RJCA	CDK2_HUMAN	DFGin	BLBminus	06Z	450	Type1
3RALA	CDK2_HUMAN	DFGin	BLBminus	04Z	499	Type1
3RAKA	CDK2_HUMAN	DFGin	BLBminus	03Z	497	Type1
3RAIA	CDK2_HUMAN	None	None	X85	923	Type1
3RAHA	CDK2_HUMAN	None	None	O1Z	516	Type1
3R9OA	CDK2_HUMAN	DFGin	BLAminus	Z71	401	Type1
3R9NA	CDK2_HUMAN	None	None	Z68	529	Type1
3R9HA	CDK2_HUMAN	DFGin	None	Z67	606	Type1
3R9DA	CDK2_HUMAN	DFGin	BLAminus	X6B	590	Type1
3R8ZA	CDK2_HUMAN	DFGin	BLBminus	Z63	440	Type1
3R8VA	CDK2_HUMAN	None	None	Z62	473	Type1
3R8UA	CDK2_HUMAN	None	None	Z31	465	Type1
3R8PA	CDK2_HUMAN	DFGin	BLBtrans	Z46	511	Type1
3R8MA	CDK2_HUMAN	DFGin	BLBminus	Z19	486	Type1
3R8LA	CDK2_HUMAN	DFGin	BLBtrans	Z30	423	Type1
3R83A	CDK2_HUMAN	None	None	Z14	589	Type1
3R7YA	CDK2_HUMAN	None	None	Z04	484	Type1
3R7VA	CDK2_HUMAN	None	None	Z02	490	Type1
3R7UA	CDK2_HUMAN	None	None	X96	523	Type1
3R7IA	CDK2_HUMAN	None	None	X9I	505	Type1
3R7EA	CDK2_HUMAN	None	None	X88	919	Type1
3R73A	CDK2_HUMAN	None	None	X87	920	Type1
3R71A	CDK2_HUMAN	None	None	X86	800	Type1
3R6XA	CDK2_HUMAN	None	None	X84	778	Type1
3R28A	CDK2_HUMAN	None	None	XA0	782	Type1
3R1YA	CDK2_HUMAN	None	None	X76	488	Type1
3R1SA	CDK2_HUMAN	None	None	X73	647	Type1
3R1QA	CDK2_HUMAN	None	None	X75	616	Type1
3QZIA	CDK2_HUMAN	None	None	X72	512	Type1
3QZHA	CDK2_HUMAN	None	None	X69	839	Type1
3QZGA	CDK2_HUMAN	None	None	X67	471	Type1
3QZFA	CDK2_HUMAN	DFGin	BLBtrans	X66	299	Type1
3QXPA	CDK2_HUMAN	DFGin	BLBminus	X64	300	Type1
3QXOA	CDK2_HUMAN	None	None	X65	668	Type1
3QX4A	CDK2_HUMAN	DFGin	None	X4B	454	Type1
3QX2A	CDK2_HUMAN	None	None	X63	300	Type1
3QWKA	CDK2_HUMAN	DFGin	BLBminus	X62	493	Type1
3QWJA	CDK2_HUMAN	DFGin	None	X6A	483	Type1
3QU0A	CDK2_HUMAN	DFGin	BLAminus	X40	454	Type1
3QTZA	CDK2_HUMAN	DFGin	BLBminus	X42	453	Type1
3QTXA	CDK2_HUMAN	DFGin	BLBminus	X43	299	Type1
3QTWA	CDK2_HUMAN	DFGin	BLAminus	X3A	451	Type1
3QTUA	CDK2_HUMAN	DFGin	BLBminus	X44	451	Type1
3QTSA	CDK2_HUMAN	None	None	X46	299	Type1
3QTRA	CDK2_HUMAN	DFGin	BLBminus	X36	497	Type1
3QTQA	CDK2_HUMAN	DFGin	BLBminus	X35	476	Type1
3QRUA	CDK2_HUMAN	DFGin	BLBminus	X19	493	Type1
3QRTA	CDK2_HUMAN	DFGin	BLBminus	X14	535	Type1
3QQLA	CDK2_HUMAN	DFGin	BLBtrans	X03	299	Type1
3QQKA	CDK2_HUMAN	DFGin	BLBminus	X02	497	Type1
3QQJA	CDK2_HUMAN	None	None	X11	300	Type1
3QQHA	CDK2_HUMAN	DFGin	BLBminus	X0A	303	Type1
3QQGA	CDK2_HUMAN	DFGin	BLBminus	X06	300	Type1
3QQFA	CDK2_HUMAN	None	None	X07	543	Type1
3QL8A	CDK2_HUMAN	DFGin	None	X01	300	Type1
6Q4KA	CDK2_HUMAN	DFGin	BLBtrans	HHW	301	Allosteric
6Q4KA	CDK2_HUMAN	DFGin	BLBtrans	HHW	302	Allosteric
6Q4JA	CDK2_HUMAN	None	None	HHB	303	Type1
6Q4HA	CDK2_HUMAN	DFGin	BLBplus	HGH	301	Type1
6Q4FA	CDK2_HUMAN	None	None	26D	301	Type1
6Q4EA	CDK2_HUMAN	None	None	HH5	303	Type1
6Q4DA	CDK2_HUMAN	DFGin	BLBtrans	HHT	301	Type1
6Q4DA	CDK2_HUMAN	DFGin	BLBtrans	HHT	302	Allosteric
6Q4DA	CDK2_HUMAN	DFGin	BLBtrans	HHT	303	Allosteric
6Q4DA	CDK2_HUMAN	DFGin	BLBtrans	HHT	304	Allosteric
6Q4DA	CDK2_HUMAN	DFGin	BLBtrans	HHT	305	Allosteric
6Q4DA	CDK2_HUMAN	DFGin	BLBtrans	HHT	306	Allosteric
6Q4CA	CDK2_HUMAN	DFGin	BLBtrans	HH8	301	Type1
6Q4BA	CDK2_HUMAN	None	None	HHN	301	Type1
6Q4AA	CDK2_HUMAN	None	None	HGW	301	Type1
6Q49A	CDK2_HUMAN	None	None	HGQ	402	Allosteric
6Q48A	CDK2_HUMAN	None	None	HHQ	302	Type1
6Q3FA	CDK2_HUMAN	None	None	HEW	301	Allosteric
6Q3CA	CDK2_HUMAN	None	None	BYZ	301	Type1
6Q3CA	CDK2_HUMAN	None	None	BYZ	302	Type1
6Q3BA	CDK2_HUMAN	None	None	PYZ	301	Type1
6Q3BA	CDK2_HUMAN	None	None	PYZ	302	Type1
3PY1A	CDK2_HUMAN	DFGin	BLBminus	SU9	300	Type1
3PY1A	CDK2_HUMAN	DFGin	BLBminus	2AN	301	Allosteric
3PY1A	CDK2_HUMAN	DFGin	BLBminus	2AN	302	Type3
3PY0A	CDK2_HUMAN	DFGin	BLBminus	SU9	301	Type1
3PXZA	CDK2_HUMAN	DFGin	BLBminus	2AN	299	Allosteric
3PXZA	CDK2_HUMAN	DFGin	BLBminus	2AN	300	Type3
3PXZA	CDK2_HUMAN	DFGin	BLBminus	JWS	301	Type1
3PXYA	CDK2_HUMAN	DFGin	BLBminus	JWS	299	Type1
3PXQA	CDK2_HUMAN	DFGin	BLBminus	2AN	300	Type1
3PXQA	CDK2_HUMAN	DFGin	BLBminus	2AN	301	Allosteric
3PXQA	CDK2_HUMAN	DFGin	BLBminus	2AN	302	Type3
3PXFA	CDK2_HUMAN	DFGin	BLBminus	2AN	304	Allosteric
3PXFA	CDK2_HUMAN	DFGin	BLBminus	2AN	305	Type3
5MHQA	CDK2_HUMAN	DFGin	BLBtrans	8QT	301	Type1
6GUKA	CDK2_HUMAN	None	None	FC8	301	Type1
6GUHA	CDK2_HUMAN	DFGin	BLBminus	FB8	301	Type1
4GCJA	CDK2_HUMAN	DFGin	BLBminus	X64	305	Type1
4EZ7A	CDK2_HUMAN	DFGin	BLBminus	STU	301	Type1
4EZ7A	CDK2_HUMAN	DFGin	BLBminus	2AN	302	Type3
4EZ7A	CDK2_HUMAN	DFGin	BLBminus	2AN	303	Allosteric
4EZ3A	CDK2_HUMAN	DFGin	BLBminus	0S0	301	Type1
4ERWA	CDK2_HUMAN	DFGin	BLBminus	STU	301	Type1
1OITA	CDK2_HUMAN	DFGin	BLBtrans	HDT	1299	Type1
6FD3A	PAK3_HUMAN	DFGin	BLAminus	ADP	603	Type1
1YOLB	SRC_HUMAN	None	None	S03	602	Type1
1YOLA	SRC_HUMAN	None	None	S03	601	Type1
4MXXB	SRC_HUMAN	DFGinter	BABtrans	DB8	601	Type1
4MXXA	SRC_HUMAN	DFGin	BLAminus	DB8	601	Type1
4K11A	SRC_HUMAN	DFGin	BLBplus	0J9	601	Type1
6Q4IA	CDK2_HUMAN	None	None	HGK	302	Type1
1KSWA	SRC_HUMAN	DFGin	BLBplus	NBS	1	Type1
5VJAD	DAPK3_HUMAN	DFGin	BLAminus	ILE	301	Allosteric
5VJAD	DAPK3_HUMAN	DFGin	BLAminus	DUK	303	Type1
5VJAC	DAPK3_HUMAN	DFGin	BLAminus	DUK	1002	Type1
5VJAB	DAPK3_HUMAN	DFGin	BLAminus	DUK	1002	Type1
5VJAA	DAPK3_HUMAN	DFGin	BLAminus	DUK	1002	Type1
3BQRA	DAPK3_HUMAN	DFGin	BLAminus	4RB	401	Type1
3BHYA	DAPK3_HUMAN	DFGin	BLAminus	7CP	600	Type1
5A6NA	DAPK3_HUMAN	DFGin	BLAminus	U7E	300	Type1
2WXVC	CDK2_HUMAN	DFGin	BLAminus	WXV	1299	Type1
2WXVA	CDK2_HUMAN	DFGin	BLAminus	WXV	1299	Type1
2WPAC	CDK2_HUMAN	DFGin	BLAminus	889	1300	Type1
2WPAA	CDK2_HUMAN	DFGin	BLAminus	889	1301	Type1
2WIPC	CDK2_HUMAN	DFGin	BLAminus	P49	1297	Type1
2WIPA	CDK2_HUMAN	DFGin	BLAminus	P49	1299	Type1
2WIHC	CDK2_HUMAN	DFGin	BLAminus	P48	1299	Type1
2WIHA	CDK2_HUMAN	DFGin	BLAminus	P48	1299	Type1
1VYWC	CDK2_HUMAN	DFGin	BLAminus	292	2300	Type1
1VYWA	CDK2_HUMAN	DFGin	BLAminus	292	2300	Type1
2C4GC	CDK2_HUMAN	DFGin	BLAminus	514	306	Type1
2C4GA	CDK2_HUMAN	DFGin	BLAminus	514	306	Type1
2BPMC	CDK2_HUMAN	DFGin	BLAminus	529	1299	Type1
